full date,Day,Month,year,Open Today,Open 1d,High 1d,Low 1d,Close 1d,Adj Close 1d,Volume 1d,Open 2d,High 2d,Low 2d,Close 2d,Adj Close 2d,Volume 2d,Open 3d,High 3d,Low 3d,Close 3d,Adj Close 3d,Volume 3d,Up Today
39127,4,2,2007,230.230225,229.80481,231.621628,228.858856,229.779785,229.779785,8117000,230.570572,231.426422,227.737732,229.374374,229.374374,11497400,236.061066,236.576584,230.980988,231.176178,231.176178,9707400,1
39128,5,2,2007,233.233231,230.230225,234.799805,229.839844,233.198196,233.198196,11386200,229.80481,231.621628,228.858856,229.779785,229.779785,8117000,230.570572,231.426422,227.737732,229.374374,229.374374,11497400,0
39129,6,2,2007,231.631638,233.233231,233.298294,230.590591,230.965973,230.965973,8076700,230.230225,234.799805,229.839844,233.198196,233.198196,11386200,229.80481,231.621628,228.858856,229.779785,229.779785,8117000,1
39133,3,2,2007,234.469467,231.631638,235.310303,231.261261,235.2052,235.2052,12341600,233.233231,233.298294,230.590591,230.965973,230.965973,8076700,230.230225,234.799805,229.839844,233.198196,233.198196,11386200,1
39134,4,2,2007,235.155151,234.469467,236.611618,232.587585,236.286285,236.286285,8127000,231.631638,235.310303,231.261261,235.2052,235.2052,12341600,233.233231,233.298294,230.590591,230.965973,230.965973,8076700,1
39135,5,2,2007,239.584579,235.155151,239.579575,234.104111,238.168167,238.168167,11269900,234.469467,236.611618,232.587585,236.286285,236.286285,8127000,231.631638,235.310303,231.261261,235.2052,235.2052,12341600,0
39136,6,2,2007,238.113113,239.584579,242.362366,237.432434,238.163162,238.163162,11476300,235.155151,239.579575,234.104111,238.168167,238.168167,11269900,234.469467,236.611618,232.587585,236.286285,236.286285,8127000,0
39139,2,2,2007,236.651657,238.113113,238.713715,234.13414,235.545547,235.545547,7757400,239.584579,242.362366,237.432434,238.163162,238.163162,11476300,235.155151,239.579575,234.104111,238.168167,238.168167,11269900,0
39140,3,2,2007,227.727722,236.651657,237.862869,232.107101,232.697693,232.697693,7931800,238.113113,238.713715,234.13414,235.545547,235.545547,7757400,239.584579,242.362366,237.432434,238.163162,238.163162,11476300,0
39141,4,2,2007,225.430435,227.727722,230.130127,223.808807,224.609604,224.609604,18606900,236.651657,237.862869,232.107101,232.697693,232.697693,7931800,238.113113,238.713715,234.13414,235.545547,235.545547,7757400,0
39142,5,3,2007,221.556549,225.430435,227.062057,221.741745,224.949951,224.949951,16048500,227.727722,230.130127,223.808807,224.609604,224.609604,18606900,236.651657,237.862869,232.107101,232.697693,232.697693,7931800,1
39143,6,3,2007,222.777771,221.556549,226.436432,220.220215,224.33934,224.33934,17353000,225.430435,227.062057,221.741745,224.949951,224.949951,16048500,227.727722,230.130127,223.808807,224.609604,224.609604,18606900,0
39146,2,3,2007,218.728729,222.777771,224.57457,219.559555,219.559555,219.559555,13154000,221.556549,226.436432,220.220215,224.33934,224.33934,17353000,225.430435,227.062057,221.741745,224.949951,224.949951,16048500,1
39147,3,3,2007,223.958954,218.728729,222.972977,218.718719,220.695694,220.695694,12697400,222.777771,224.57457,219.559555,219.559555,219.559555,13154000,221.556549,226.436432,220.220215,224.33934,224.33934,17353000,1
39148,4,3,2007,231.576584,223.958954,229.729736,223.91391,229.003998,229.003998,15052300,218.728729,222.972977,218.718719,220.695694,220.695694,12697400,222.777771,224.57457,219.559555,219.559555,219.559555,13154000,0
39149,5,3,2007,229.839844,231.576584,231.801804,227.372375,228.04805,228.04805,13055100,223.958954,229.729736,223.91391,229.003998,229.003998,15052300,218.728729,222.972977,218.718719,220.695694,220.695694,12697400,0
39150,6,3,2007,229.229233,229.839844,232.982986,227.277283,227.587585,227.587585,10714800,231.576584,231.801804,227.372375,228.04805,228.04805,13055100,223.958954,229.729736,223.91391,229.003998,229.003998,15052300,0
39153,2,3,2007,226.511505,229.229233,229.429428,225.275269,226.706711,226.706711,9945400,229.839844,232.982986,227.277283,227.587585,227.587585,10714800,231.576584,231.801804,227.372375,228.04805,228.04805,13055100,1
39154,3,3,2007,225.280273,226.511505,227.852859,225.780777,227.6026,227.6026,6923800,229.229233,229.429428,225.275269,226.706711,226.706711,9945400,229.839844,232.982986,227.277283,227.587585,227.587585,10714800,0
39155,4,3,2007,221.836838,225.280273,226.191193,221.636642,221.73674,221.73674,12741800,226.511505,227.852859,225.780777,227.6026,227.6026,6923800,229.229233,229.429428,225.275269,226.706711,226.706711,9945400,1
39156,5,3,2007,224.15416,221.836838,224.55455,219.719727,224.224228,224.224228,16017700,225.280273,226.191193,221.636642,221.73674,221.73674,12741800,226.511505,227.852859,225.780777,227.6026,227.6026,6923800,0
39157,6,3,2007,223.04805,224.15416,225.135132,222.1922,223.318314,223.318314,7880500,221.836838,224.55455,219.719727,224.224228,224.224228,16017700,225.280273,226.191193,221.636642,221.73674,221.73674,12741800,0
39160,2,3,2007,221.846848,223.04805,223.573578,220.165161,220.645645,220.645645,11306800,224.15416,225.135132,222.1922,223.318314,223.318314,7880500,221.836838,224.55455,219.719727,224.224228,224.224228,16017700,1
39161,3,3,2007,223.118118,221.846848,224.474472,220.535538,223.838837,223.838837,10385000,223.04805,223.573578,220.165161,220.645645,220.645645,11306800,224.15416,225.135132,222.1922,223.318314,223.318314,7880500,0
39162,4,3,2007,222.872879,223.118118,224.024017,222.022018,222.862869,222.862869,6836100,221.846848,224.474472,220.535538,223.838837,223.838837,10385000,223.04805,223.573578,220.165161,220.645645,220.645645,11306800,1
39163,5,3,2007,228.033035,222.872879,228.513519,222.827835,228.50351,228.50351,11585000,223.118118,224.024017,222.022018,222.862869,222.862869,6836100,221.846848,224.474472,220.535538,223.838837,223.838837,10385000,1
39164,6,3,2007,230.955963,228.033035,231.316315,226.491486,231.251251,231.251251,11350000,222.872879,228.513519,222.827835,228.50351,228.50351,11585000,223.118118,224.024017,222.022018,222.862869,222.862869,6836100,1
39167,2,3,2007,230.505508,230.955963,231.926926,228.768768,231.146149,231.146149,8214300,228.033035,231.316315,226.491486,231.251251,231.251251,11350000,222.872879,228.513519,222.827835,228.50351,228.50351,11585000,1
39168,3,3,2007,232.007004,230.505508,232.732727,228.03804,232.732727,232.732727,9411100,230.955963,231.926926,228.768768,231.146149,231.146149,8214300,228.033035,231.316315,226.491486,231.251251,231.251251,11350000,1
39169,4,3,2007,231.166168,232.007004,232.847855,230.400406,232.042038,232.042038,7474900,230.505508,232.732727,228.03804,232.732727,232.732727,9411100,230.955963,231.926926,228.768768,231.146149,231.146149,8214300,1
39170,5,3,2007,232.507507,231.166168,232.952957,230.305298,231.171173,231.171173,9174000,232.007004,232.847855,230.400406,232.042038,232.042038,7474900,230.505508,232.732727,228.03804,232.732727,232.732727,9411100,0
39171,6,3,2007,231.281281,232.507507,233.233231,227.727722,230.690689,230.690689,7969000,231.166168,232.952957,230.305298,231.171173,231.171173,9174000,232.007004,232.847855,230.400406,232.042038,232.042038,7474900,0
39174,2,4,2007,229.109116,231.281281,231.931931,228.298294,229.309311,229.309311,6753600,232.507507,233.233231,227.727722,230.690689,230.690689,7969000,231.166168,232.952957,230.305298,231.171173,231.171173,9174000,1
39175,3,4,2007,232.257263,229.109116,229.494492,226.286285,229.494492,229.494492,6890100,231.281281,231.931931,228.298294,229.309311,229.309311,6753600,232.507507,233.233231,227.727722,230.690689,230.690689,7969000,1
39176,4,4,2007,236.306305,232.257263,237.362366,232.232239,236.53653,236.53653,12990500,229.109116,229.494492,226.286285,229.494492,229.494492,6890100,231.281281,231.931931,228.298294,229.309311,229.309311,6753600,0
39177,5,4,2007,235.88588,236.306305,236.73674,235.025024,235.745743,235.745743,7550000,232.257263,237.362366,232.232239,236.53653,236.53653,12990500,229.109116,229.494492,226.286285,229.494492,229.494492,6890100,1
39181,2,4,2007,236.72673,235.88588,236.281281,235.045044,235.990997,235.990997,5426100,236.306305,236.73674,235.025024,235.745743,235.745743,7550000,232.257263,237.362366,232.232239,236.53653,236.53653,12990500,0
39182,3,4,2007,233.778778,236.72673,236.73674,233.02803,234.33934,234.33934,6118000,235.88588,236.281281,235.045044,235.990997,235.990997,5426100,236.306305,236.73674,235.025024,235.745743,235.745743,7550000,0
39183,4,4,2007,233.26326,233.778778,235.63063,232.81282,233.48349,233.48349,5952600,236.72673,236.73674,233.02803,234.33934,234.33934,6118000,235.88588,236.281281,235.045044,235.990997,235.990997,5426100,0
39184,5,4,2007,232.232239,233.26326,234.934937,231.53653,232.497498,232.497498,7616300,233.778778,235.63063,232.81282,233.48349,233.48349,5952600,236.72673,236.73674,233.02803,234.33934,234.33934,6118000,1
39185,6,4,2007,234.459457,232.232239,234.234238,231.351349,233.928925,233.928925,5410300,233.26326,234.934937,231.53653,232.497498,232.497498,7616300,233.778778,235.63063,232.81282,233.48349,233.48349,5952600,0
39188,2,4,2007,234.464462,234.459457,234.619614,231.911911,233.378372,233.378372,5584000,232.232239,234.234238,231.351349,233.928925,233.928925,5410300,233.26326,234.934937,231.53653,232.497498,232.497498,7616300,1
39189,3,4,2007,237.137131,234.464462,238.733734,234.309311,237.372375,237.372375,10145600,234.459457,234.619614,231.911911,233.378372,233.378372,5584000,232.232239,234.234238,231.351349,233.928925,233.928925,5410300,0
39190,4,4,2007,235.86586,237.137131,238.433426,236.036041,236.636642,236.636642,6413700,234.464462,238.733734,234.309311,237.372375,237.372375,10145600,234.459457,234.619614,231.911911,233.378372,233.378372,5584000,1
39191,5,4,2007,237.487488,235.86586,240.190186,235,238.24324,238.24324,11329600,237.137131,238.433426,236.036041,236.636642,236.636642,6413700,234.464462,238.733734,234.309311,237.372375,237.372375,10145600,0
39192,6,4,2007,245.505508,237.487488,241.216217,235.030029,236.061066,236.061066,21997100,235.86586,240.190186,235,238.24324,238.24324,11329600,237.137131,238.433426,236.036041,236.636642,236.636642,6413700,0
39195,2,4,2007,240.290283,245.505508,246.49649,241.251251,241.481476,241.481476,24298600,237.487488,241.216217,235.030029,236.061066,236.061066,21997100,235.86586,240.190186,235,238.24324,238.24324,11329600,0
39196,3,4,2007,239.54454,240.290283,242.742737,239.36937,239.779785,239.779785,11337800,245.505508,246.49649,241.251251,241.481476,241.481476,24298600,237.487488,241.216217,235.030029,236.061066,236.061066,21997100,0
39197,4,4,2007,240.240234,239.54454,240.230225,238.013016,239.003998,239.003998,7382000,240.290283,242.742737,239.36937,239.779785,239.779785,11337800,245.505508,246.49649,241.251251,241.481476,241.481476,24298600,0
39198,5,4,2007,239.289291,240.240234,240.925919,238.293289,239.234238,239.234238,7925600,239.54454,240.230225,238.013016,239.003998,239.003998,7382000,240.290283,242.742737,239.36937,239.779785,239.779785,11337800,1
39199,6,4,2007,240.275269,239.289291,242.467468,238.793793,240.830826,240.830826,8241500,240.240234,240.925919,238.293289,239.234238,239.234238,7925600,239.54454,240.230225,238.013016,239.003998,239.003998,7382000,0
39202,2,4,2007,239.814819,240.275269,241.441437,239.404404,239.744751,239.744751,5845500,239.289291,242.467468,238.793793,240.830826,240.830826,8241500,240.240234,240.925919,238.293289,239.234238,239.234238,7925600,0
39203,3,5,2007,236.331329,239.814819,240.915909,235.925919,235.925919,235.925919,7275100,240.275269,241.441437,239.404404,239.744751,239.744751,5845500,239.289291,242.467468,238.793793,240.830826,240.830826,8241500,0
39204,4,5,2007,234.559555,236.331329,236.641647,232.317322,234.734741,234.734741,7309000,239.814819,240.915909,235.925919,235.925919,235.925919,7275100,240.275269,241.441437,239.404404,239.744751,239.744751,5845500,0
39205,5,5,2007,233.343338,234.559555,235.775772,233.098099,233.123123,233.123123,6119200,236.331329,236.641647,232.317322,234.734741,234.734741,7309000,239.814819,240.915909,235.925919,235.925919,235.925919,7275100,1
39206,6,5,2007,235.295288,233.343338,237.272278,232.877884,236.851852,236.851852,7181200,234.559555,235.775772,233.098099,233.123123,233.123123,6119200,236.331329,236.641647,232.317322,234.734741,234.734741,7309000,1
39209,2,5,2007,236.306305,235.295288,237.657654,233.173172,235.795792,235.795792,7892100,233.343338,237.272278,232.877884,236.851852,236.851852,7181200,234.559555,235.775772,233.098099,233.123123,233.123123,6119200,0
39210,3,5,2007,233.298294,236.306305,236.646652,233.468475,233.868866,233.868866,6034100,235.295288,237.657654,233.173172,235.795792,235.795792,7892100,233.343338,237.272278,232.877884,236.851852,236.851852,7181200,1
39211,4,5,2007,233.308304,233.298294,234.319321,232.597595,233.638641,233.638641,5804300,236.306305,236.646652,233.468475,233.868866,233.868866,6034100,235.295288,237.657654,233.173172,235.795792,235.795792,7892100,1
39212,5,5,2007,233.753754,233.308304,236.101105,232.172165,234.859863,234.859863,7772000,233.298294,234.319321,232.597595,233.638641,233.638641,5804300,236.306305,236.646652,233.468475,233.868866,233.868866,6034100,0
39213,6,5,2007,231.146149,233.753754,234.97998,230.740738,230.965973,230.965973,7365200,233.308304,236.101105,232.172165,234.859863,234.859863,7772000,233.298294,234.319321,232.597595,233.638641,233.638641,5804300,1
39216,2,5,2007,232.972977,231.146149,233.733734,230.730728,233.603607,233.603607,5882300,233.753754,234.97998,230.740738,230.965973,230.965973,7365200,233.308304,236.101105,232.172165,234.859863,234.859863,7772000,0
39217,3,5,2007,231.211212,232.972977,233.988983,230.230225,231.121124,231.121124,7737600,231.146149,233.733734,230.730728,233.603607,233.603607,5882300,233.753754,234.97998,230.740738,230.965973,230.965973,7365200,0
39218,4,5,2007,231.231232,231.211212,231.501495,228.933929,229.229233,229.229233,8229700,232.972977,233.988983,230.230225,231.121124,231.121124,7737600,231.146149,233.733734,230.730728,233.603607,233.603607,5882300,1
39219,5,5,2007,236.466461,231.231232,236.806808,229.739746,236.541534,236.541534,13095200,231.211212,231.501495,228.933929,229.229233,229.229233,8229700,232.972977,233.988983,230.230225,231.121124,231.121124,7737600,0
39220,6,5,2007,236.251251,236.466461,237.847855,235.64064,235.715714,235.715714,9311800,231.231232,236.806808,229.739746,236.541534,236.541534,13095200,231.211212,231.501495,228.933929,229.229233,229.229233,8229700,0
39223,2,5,2007,235,236.251251,236.586594,235.110107,235.395401,235.395401,7384400,236.466461,237.847855,235.64064,235.715714,235.715714,9311800,231.231232,236.806808,229.739746,236.541534,236.541534,13095200,1
39224,3,5,2007,236.73674,235,239.839844,233.593597,235.535538,235.535538,12306200,236.251251,236.586594,235.110107,235.395401,235.395401,7384400,236.466461,237.847855,235.64064,235.715714,235.715714,9311800,1
39225,4,5,2007,240.65065,236.73674,239.744751,236.73674,238.168167,238.168167,7670300,235,239.839844,233.593597,235.535538,235.535538,12306200,236.251251,236.586594,235.110107,235.395401,235.395401,7384400,0
39226,5,5,2007,237.81282,240.65065,241.946945,237.112106,237.222229,237.222229,10110200,236.73674,239.744751,236.73674,238.168167,238.168167,7670300,235,239.839844,233.593597,235.535538,235.535538,12306200,0
39227,6,5,2007,240.090088,237.81282,239.839844,235.985992,237.402405,237.402405,8338800,240.65065,241.946945,237.112106,237.222229,237.222229,10110200,236.73674,239.744751,236.73674,238.168167,238.168167,7670300,1
39231,3,5,2007,242.742737,240.090088,242.717712,238.873871,242.001999,242.001999,10686300,237.81282,239.839844,235.985992,237.402405,237.402405,8338800,240.65065,241.946945,237.112106,237.222229,237.222229,10110200,1
39232,4,5,2007,242.492493,242.742737,246.146149,242.242249,243.798798,243.798798,10425500,240.090088,242.717712,238.873871,242.001999,242.001999,10686300,237.81282,239.839844,235.985992,237.402405,237.402405,8338800,1
39233,5,5,2007,250.530533,242.492493,249.669662,241.741745,249.549545,249.549545,14477100,242.742737,246.146149,242.242249,243.798798,243.798798,10425500,240.090088,242.717712,238.873871,242.001999,242.001999,10686300,0
39234,6,6,2007,250.750748,250.530533,254.644638,248.778778,249.204208,249.204208,17830700,242.492493,249.669662,241.741745,249.549545,249.549545,14477100,242.742737,246.146149,242.242249,243.798798,243.798798,10425500,0
39237,2,6,2007,249.204208,250.750748,252.762756,249.214218,250.450455,250.450455,9588400,250.530533,254.644638,248.778778,249.204208,249.204208,17830700,242.492493,249.669662,241.741745,249.549545,249.549545,14477100,1
39238,3,6,2007,255.130127,249.204208,255.510513,249.044037,253.788788,253.788788,14187700,250.750748,252.762756,249.214218,250.450455,250.450455,9588400,250.530533,254.644638,248.778778,249.204208,249.204208,17830700,1
39239,4,6,2007,258.633636,255.130127,259.759766,253.558563,259.679688,259.679688,20873300,249.204208,255.510513,249.044037,253.788788,253.788788,14187700,250.750748,252.762756,249.214218,250.450455,250.450455,9588400,1
39240,5,6,2007,260.135132,258.633636,260.650665,257.887878,259.384399,259.384399,15757600,255.130127,259.759766,253.558563,259.679688,259.679688,20873300,249.204208,255.510513,249.044037,253.788788,253.788788,14187700,0
39241,6,6,2007,258.358368,260.135132,263.513519,256.511505,257.787781,257.787781,21239700,258.633636,260.650665,257.887878,259.384399,259.384399,15757600,255.130127,259.759766,253.558563,259.679688,259.679688,20873300,0
39244,2,6,2007,257.267273,258.358368,260.080078,254.984985,258.002991,258.002991,12703600,260.135132,263.513519,256.511505,257.787781,257.787781,21239700,258.633636,260.650665,257.887878,259.384399,259.384399,15757600,0
39245,3,6,2007,254.609604,257.267273,259.384399,255.255249,255.925919,255.925919,9286100,258.358368,260.080078,254.984985,258.002991,258.002991,12703600,260.135132,263.513519,256.511505,257.787781,257.787781,21239700,0
39246,4,6,2007,253.798798,254.609604,256.091095,251.836838,252.637634,252.637634,12826100,257.267273,259.384399,255.255249,255.925919,255.925919,9286100,258.358368,260.080078,254.984985,258.002991,258.002991,12703600,0
39247,5,6,2007,252.942947,253.798798,254.524521,249.594589,252.872879,252.872879,14053900,254.609604,256.091095,251.836838,252.637634,252.637634,12826100,257.267273,259.384399,255.255249,255.925919,255.925919,9286100,0
39248,6,6,2007,254.34935,252.942947,253.193192,251.101105,251.671677,251.671677,9233100,253.798798,254.524521,249.594589,252.872879,252.872879,14053900,254.609604,256.091095,251.836838,252.637634,252.637634,12826100,0
39251,2,6,2007,253.343338,254.34935,254.754761,250.86586,253.198196,253.198196,12335800,252.942947,253.193192,251.101105,251.671677,251.671677,9233100,253.798798,254.524521,249.594589,252.872879,252.872879,14053900,1
39252,3,6,2007,257.262268,253.343338,258.25827,252.372375,257.857849,257.857849,9662100,254.34935,254.754761,250.86586,253.198196,253.198196,12335800,252.942947,253.193192,251.101105,251.671677,251.671677,9233100,1
39253,4,6,2007,258.738739,257.262268,258.883881,256.026031,257.412415,257.412415,8701800,253.343338,258.25827,252.372375,257.857849,257.857849,9662100,254.34935,254.754761,250.86586,253.198196,253.198196,12335800,0
39254,5,6,2007,255.745743,258.738739,259.634644,254.78479,255.240234,255.240234,8667700,257.262268,258.883881,256.026031,257.412415,257.412415,8701800,253.343338,258.25827,252.372375,257.857849,257.857849,9662100,1
39255,6,6,2007,258.468475,255.745743,257.902893,253.393387,257.312317,257.312317,8810500,258.738739,259.634644,254.78479,255.240234,255.240234,8667700,257.262268,258.883881,256.026031,257.412415,257.412415,8701800,1
39258,2,6,2007,264.754761,258.468475,262.757751,258.308319,262.752747,262.752747,14392900,255.745743,257.902893,253.393387,257.312317,257.312317,8810500,258.738739,259.634644,254.78479,255.240234,255.240234,8667700,0
39259,3,6,2007,266.631622,264.754761,267.762756,261.951965,263.973969,263.973969,15834100,258.468475,262.757751,258.308319,262.752747,262.752747,14392900,255.745743,257.902893,253.393387,257.312317,257.312317,8810500,0
39260,4,6,2007,262.762756,266.631622,266.866852,263.383392,265.395386,265.395386,11367600,264.754761,267.762756,261.951965,263.973969,263.973969,15834100,258.468475,262.757751,258.308319,262.752747,262.752747,14392900,1
39261,5,6,2007,262.702698,262.762756,264.259247,260.040039,263.408417,263.408417,12233900,266.631622,266.866852,263.383392,265.395386,265.395386,11367600,264.754761,267.762756,261.951965,263.973969,263.973969,15834100,1
39262,6,6,2007,263.273285,262.702698,265.015015,262.16217,262.767761,262.767761,8328400,262.762756,264.259247,260.040039,263.408417,263.408417,12233900,266.631622,266.866852,263.383392,265.395386,265.395386,11367600,0
39265,2,7,2007,263.007996,263.273285,263.963959,259.98999,261.611603,261.611603,7753400,262.702698,265.015015,262.16217,262.767761,262.767761,8328400,262.762756,264.259247,260.040039,263.408417,263.408417,12233900,1
39266,3,7,2007,265.795807,263.007996,266.191193,262.362366,265.455444,265.455444,6968200,263.273285,263.963959,259.98999,261.611603,261.611603,7753400,262.702698,265.015015,262.16217,262.767761,262.767761,8328400,1
39268,5,7,2007,268.048035,265.795807,267.467468,264.014008,267.437439,267.437439,3739800,263.007996,266.191193,262.362366,265.455444,265.455444,6968200,263.273285,263.963959,259.98999,261.611603,261.611603,7753400,1
39269,6,7,2007,270.895905,268.048035,272.472473,266.341339,271.08609,271.08609,9875900,265.795807,267.467468,264.014008,267.437439,267.437439,3739800,263.007996,266.191193,262.362366,265.455444,265.455444,6968200,0
39272,2,7,2007,271.771759,270.895905,272.207214,269.634644,269.969971,269.969971,5488500,268.048035,272.472473,266.341339,271.08609,271.08609,9875900,265.795807,267.467468,264.014008,267.437439,267.437439,3739800,0
39273,3,7,2007,272.167175,271.771759,274.644653,270.400391,271.551544,271.551544,7452100,270.895905,272.207214,269.634644,269.969971,269.969971,5488500,268.048035,272.472473,266.341339,271.08609,271.08609,9875900,0
39274,4,7,2007,272.077087,272.167175,273.773773,271.0961,271.941956,271.941956,7704200,271.771759,274.644653,270.400391,271.551544,271.551544,7452100,270.895905,272.207214,269.634644,269.969971,269.969971,5488500,1
39275,5,7,2007,273.203217,272.077087,273.523529,270.275269,272.507507,272.507507,6611900,272.167175,273.773773,271.0961,271.941956,271.941956,7704200,271.771759,274.644653,270.400391,271.551544,271.551544,7452100,0
39276,6,7,2007,274.229218,273.203217,273.933929,270.380371,272.937927,272.937927,6876300,272.077087,273.523529,270.275269,272.507507,272.507507,6611900,272.167175,273.773773,271.0961,271.941956,271.941956,7704200,1
39279,2,7,2007,275.425415,274.229218,276.611603,273.898895,276.356354,276.356354,10463700,273.203217,273.933929,270.380371,272.937927,272.937927,6876300,272.077087,273.523529,270.275269,272.507507,272.507507,6611900,1
39280,3,7,2007,277.797791,275.425415,279.56958,274.929932,276.771759,276.771759,13185800,274.229218,276.611603,273.898895,276.356354,276.356354,10463700,273.203217,273.933929,270.380371,272.937927,272.937927,6876300,0
39281,4,7,2007,277.222229,277.797791,279.144135,276.466461,277.777771,277.777771,8648500,275.425415,279.56958,274.929932,276.771759,276.771759,13185800,274.229218,276.611603,273.898895,276.356354,276.356354,10463700,0
39282,5,7,2007,277.007019,277.222229,277.527527,272.177185,275.025024,275.025024,12147800,277.797791,279.144135,276.466461,277.777771,277.777771,8648500,275.425415,279.56958,274.929932,276.771759,276.771759,13185800,0
39283,6,7,2007,256.206207,277.007019,277.037048,271.391388,274.56958,274.56958,22232100,277.222229,277.527527,272.177185,275.025024,275.025024,12147800,277.797791,279.144135,276.466461,277.777771,277.777771,8648500,1
39286,2,7,2007,259.764771,256.206207,261.851837,255.005005,260.320313,260.320313,35509000,277.007019,277.037048,271.391388,274.56958,274.56958,22232100,277.222229,277.527527,272.177185,275.025024,275.025024,12147800,0
39287,3,7,2007,254.904907,259.764771,260.260254,256.331329,256.511505,256.511505,12700600,256.206207,261.851837,255.005005,260.320313,260.320313,35509000,277.007019,277.037048,271.391388,274.56958,274.56958,22232100,1
39288,4,7,2007,258.748749,254.904907,259.604614,253.808807,257.257263,257.257263,11133000,259.764771,260.260254,256.331329,256.511505,256.511505,12700600,256.206207,261.851837,255.005005,260.320313,260.320313,35509000,0
39289,5,7,2007,254.624619,258.748749,258.768768,253.033035,255.135132,255.135132,11078900,254.904907,259.604614,253.808807,257.257263,257.257263,11133000,259.764771,260.260254,256.331329,256.511505,256.511505,12700600,0
39290,6,7,2007,254.519516,254.624619,256.551544,249.689697,254.254257,254.254257,13753000,258.748749,258.768768,253.033035,255.135132,255.135132,11078900,254.904907,259.604614,253.808807,257.257263,257.257263,11133000,1
39293,2,7,2007,256.716705,254.519516,258.568573,253.003006,256.201202,256.201202,11007100,254.624619,256.551544,249.689697,254.254257,254.254257,13753000,258.748749,258.768768,253.033035,255.135132,255.135132,11078900,1
39294,3,7,2007,260.375366,256.716705,259.929932,255.505508,258.313324,258.313324,7918600,254.519516,258.568573,253.003006,256.201202,256.201202,11007100,254.624619,256.551544,249.689697,254.254257,254.254257,13753000,0
39295,4,8,2007,255.505508,260.375366,260.480469,255.255249,255.255249,255.255249,8532400,256.716705,259.929932,255.505508,258.313324,258.313324,7918600,254.519516,258.568573,253.003006,256.201202,256.201202,11007100,1
39296,5,8,2007,257.117126,255.505508,258.513519,254.324326,256.726715,256.726715,8847500,260.375366,260.480469,255.255249,255.255249,255.255249,8532400,256.716705,259.929932,255.505508,258.313324,258.313324,7918600,0
39297,6,8,2007,255.280273,257.117126,257.752747,254.754761,255.760757,255.760757,6303400,255.505508,258.513519,254.324326,256.726715,256.726715,8847500,260.375366,260.480469,255.255249,255.255249,255.255249,8532400,0
39300,2,8,2007,251.751755,255.280273,256.856842,251.751755,251.751755,251.751755,6346000,257.117126,257.752747,254.754761,255.760757,255.760757,6303400,255.505508,258.513519,254.324326,256.726715,256.726715,8847500,1
39301,3,8,2007,255.130127,251.751755,255.330338,251.501495,255.255249,255.255249,7295600,255.280273,256.856842,251.751755,251.751755,251.751755,6346000,257.117126,257.752747,254.754761,255.760757,255.760757,6303400,1
39302,4,8,2007,259.929932,255.130127,260.200195,254.77478,258.26828,258.26828,8520000,251.751755,255.330338,251.501495,255.255249,255.255249,7295600,255.280273,256.856842,251.751755,251.751755,251.751755,6346000,1
39303,5,8,2007,260.660675,259.929932,263.153168,258.803802,263.153168,263.153168,8129400,255.130127,260.200195,254.77478,258.26828,258.26828,8520000,251.751755,255.330338,251.501495,255.255249,255.255249,7295600,0
39304,6,8,2007,255.345352,260.660675,263.673676,257.572571,257.62262,257.62262,9683300,259.929932,263.153168,258.803802,263.153168,263.153168,8129400,255.130127,260.200195,254.77478,258.26828,258.26828,8520000,1
39307,2,8,2007,260.030029,255.345352,259.619629,253.068069,258.133148,258.133148,11738600,260.660675,263.673676,257.572571,257.62262,257.62262,9683300,259.929932,263.153168,258.803802,263.153168,263.153168,8129400,0
39308,3,8,2007,258.118103,260.030029,260.135132,256.771759,258.007996,258.007996,6352200,255.345352,259.619629,253.068069,258.133148,258.133148,11738600,260.660675,263.673676,257.572571,257.62262,257.62262,9683300,0
39309,4,8,2007,254.754761,258.118103,258.958954,254.254257,254.55455,254.55455,7260100,260.030029,260.135132,256.771759,258.007996,258.007996,6352200,255.345352,259.619629,253.068069,258.133148,258.133148,11738600,0
39310,5,8,2007,246.256256,254.754761,256.101105,248.603607,249.024017,249.024017,10808100,258.118103,258.958954,254.254257,254.55455,254.55455,7260100,260.030029,260.135132,256.771759,258.007996,258.007996,6352200,0
39311,6,8,2007,248.968964,246.256256,248.46347,240.470474,246.006012,246.006012,17273900,254.754761,256.101105,248.603607,249.024017,249.024017,10808100,258.118103,258.958954,254.254257,254.55455,254.55455,7260100,1
39314,2,8,2007,251.481476,248.968964,250.750748,246.071075,250.270264,250.270264,10947800,246.256256,248.46347,240.470474,246.006012,246.006012,17273900,254.754761,256.101105,248.603607,249.024017,249.024017,10808100,0
39315,3,8,2007,249.719727,251.481476,251.531525,248.248245,249.209213,249.209213,5389200,248.968964,250.750748,246.071075,250.270264,250.270264,10947800,246.256256,248.46347,240.470474,246.006012,246.006012,17273900,1
39316,4,8,2007,255.235229,249.719727,254.334335,249.13414,253.558563,253.558563,7213900,251.481476,251.531525,248.248245,249.209213,249.209213,5389200,248.968964,250.750748,246.071075,250.270264,250.270264,10947800,1
39317,5,8,2007,258.25827,255.235229,258.383392,254.879883,256.631622,256.631622,6498800,249.719727,254.334335,249.13414,253.558563,253.558563,7213900,251.481476,251.531525,248.248245,249.209213,249.209213,5389200,0
